Molecule ChEMBL ID;Molecular Weight;#RO5 Violations;AlogP;Smiles;pChEMBL Value;Ligand Efficiency BEI;Assay Type;Activity_Class;std_Molecular Weight;std_AlogP;std_Ligand Efficiency BEI
CHEMBL3613879;456.38;0.0;3.98;Clc1cccc(N2CCN(CCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl;7.27;15.92;1;1;0.10145155388097528;0.5111577279372488;0.17299008064531413
CHEMBL3736156;260.15;0.0;1.5870999999999995;CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1;5.300000202445418;20.372862588681215;2;0;0.04826043939660897;0.42682098151915526;0.2213758255145645
CHEMBL3613877;431.5;0.0;2.1;COc1ccccc1N1CCN(CCc2cn(-c3ccn4ncc(C=O)c4c3)nn2)CC1;6.26;14.507531865585168;2;1;0.09470745293631323;0.4448979246583755;0.15764190373065595
CHEMBL3613874;484.39;0.0;3.79;O=Cc1cnn2ccc(-n3cc(CCCN4CCN(c5cccc(Cl)c5Cl)CC4)nn3)cc12;6.02;12.428002229608374;2;1;0.10904408874673026;0.5044612584569371;0.13504529572613672
CHEMBL3577345;591.8;2.0;5.58;CCCCn1cc(CCCOc2ccc(C(=O)NCCCCN(CCC)[C@@H]3CCc4c(O)cccc4C3)cc2OC)nn1;7.52;12.71;1;1;0.13815919656289388;0.5675490498767154;0.13810954302776024
CHEMBL3664869;485.63;1.0;5.52;O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)c1ccnc2ccccc12;6.43;13.24;1;1;0.10938020953336132;0.5654343753039853;0.14386863490854016
CHEMBL4876546;427.5;0.0;3.76;COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(C#N)cc1)CC2;6.72;15.72;1;1;0.09362319233427753;0.5034039211705721;0.17081683842615192
CHEMBL20734;387.91;0.0;3.78;CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl;8.58;22.13;1;1;0.08289172302562921;0.5041088126948154;0.2404692515503016
CHEMBL4867331;432.52;0.0;3.9;COc1cccc(C(=O)NCc2ccccc2CN2CCc3cc(OC)c(O)cc3C2)c1;6.85;15.85;1;1;0.09498393938983234;0.5083381618402755;0.17222944586860736
CHEMBL5631884;399.35;0.0;3.37;CC(Sc1ccc(Cl)c(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1;6.28;15.71;1;1;0.0859927083474513;0.48965853644782714;0.1707081763151938
CHEMBL3577343;551.73;1.0;4.63;C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1;6.32;11.45;1;1;0.1272976159820013;0.5340667024751571;0.12441811704703812
CHEMBL351098;354.45;0.0;2.46;COc1ccc(OC[C@@H]2CC[C@H]3CN(c4ncccn4)CCN3C2)cc1;6.04;17.03;1;1;0.07382188308960058;0.4575859720947555;0.18505157496166458
CHEMBL3676874;438.61;1.0;5.25;O=C(CC1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1;7.28;16.59;1;1;0.09663472615643169;0.5559183397267005;0.18027044207950763
CHEMBL564298;363.51;0.0;4.24;CC(C)(C)c1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cc1;6.2;17.055926934609776;2;1;0.07627773335321143;0.5203213177524121;0.18533330250620167
CHEMBL2057453;311.38;0.0;3.06;COc1ccc2c(c1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2;6.46;20.75;1;1;0.06214710705718118;0.4787327178220555;0.22547388023808218
CHEMBL2048226;203.33;0.0;3.28;CCCN1CCC(c2ccccc2)CC1;6.77;33.29;1;1;0.032858517544691865;0.48648652458873215;0.3617361673795545
CHEMBL4874021;396.46;0.0;3.84;COc1ccc(F)cc1C1CC1CNCCCOc1ccc2ccc(=O)[nH]c2c1;7.59;19.14;1;1;0.0852093300624805;0.5062234872675455;0.20797928037382618
CHEMBL4865389;440.56;1.0;5.0;CCN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC1CC1c1cc(F)ccc1OC;6.49;14.73;1;1;0.0971633031999241;0.5471071956736587;0.16005928944129882
CHEMBL4849780;457.01;1.0;5.52;CCN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC1CC1c1cc(Cl)ccc1OC;6.58;14.4;1;1;0.1016223249257959;0.5654343753039853;0.15647343977968114
CHEMBL4862890;410.49;0.0;4.23;COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2ccc(=O)[nH]c2c1;7.68;18.71;1;1;0.08901237412412073;0.5199688719902904;0.20330680960262737
CHEMBL4855775;392.5;0.0;3.91;COc1ccccc1C1CC1CNC/C=C/COc1ccc2c(c1)NC(=O)CC2;7.64;19.46496815286624;2;1;0.08413591206646516;0.5086906076023971;0.2115104529222866
CHEMBL4871762;390.48;0.0;3.87;COc1ccccc1C1CC1CNC/C=C/COc1ccc2ccc(=O)[nH]c2c1;7.75;19.847367342757632;2;1;0.08358836046243714;0.5072808245539104;0.21566568324251362
CHEMBL2105760;433.58;0.0;4.72;O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1;7.99;18.427971769915587;2;1;0.0952712684493718;0.5372387143342521;0.2002422313195521
CHEMBL4863636;414.55;1.0;5.28;O=C1CCc2ccc(OCCCCNCC3CC3c3cccc4ccccc34)cc2N1;6.18;14.907731274876372;2;1;0.09011289863518696;0.5569756770130654;0.16199055499243312
CHEMBL4852808;414.93;0.0;4.4;COc1ccc(Cl)cc1C1CC1CNCCCOc1ccc2c(c1)NC(=O)CC2;8.38;20.196177668522402;2;1;0.09021590339238035;0.5259604499463588;0.2194559298746723
CHEMBL4875081;412.92;0.0;4.35;COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1;8.47;20.512447931802768;2;1;0.08967106243985741;0.5241982211357504;0.2228925893188045
CHEMBL4867794;412.92;0.0;4.35;COc1ccc(Cl)cc1[C@@H]1C[C@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1;6.71;16.250121088830767;2;1;0.08967106243985741;0.5241982211357504;0.1765772460837283
CHEMBL4864369;442.63;0.0;4.32;COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2)CC1;8.02;18.118970697874072;2;1;0.09772440806147757;0.5231408838493854;0.19688456044191704
CHEMBL4846101;473.44;1.0;6.51;CCCN(CCCCOc1ccc2ccc(=O)[nH]c2c1)CC1CC1c1cccc(Cl)c1Cl;7.01;14.80652247380872;2;1;0.10607592534865755;0.6003265057540303;0.16089079879527804
CHEMBL4863832;396.46;0.0;3.84;COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1;8.8;22.196438480552896;2;1;0.0852093300624805;0.5062234872675455;0.24119118610487433
CHEMBL605354;432.95;1.0;5.39;CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(/C=N/Oc4ccccc4)c3CC[C@@H]21;6.91;15.95;1;1;0.09510049740455118;0.5608525803964037;0.17331606697818847
CHEMBL5754389;472.64;0.0;3.67;O=C(NCCCCN1CCN(c2ccnc3ccccc23)CC1)N1CCN(c2ccccc2)CC1;5.93;12.55;1;0;0.1058590732282504;0.5002319093114771;0.13637094925243043
CHEMBL5997193;615.67;2.0;5.25;CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)CC2)cc(C(F)(F)F)n1;6.37;10.34;1;1;0.14462952170554189;0.5559183397267005;0.1123566227306877
CHEMBL3923240;416.59;0.0;4.11;CCOC(=O)N[C@H]1CC[C@@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1;8.4;20.16;1;1;0.09066587154222516;0.5157395228448305;0.2190628156915536
CHEMBL3942236;424.57;0.0;3.95;O=C(c1ccco1)N1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1;7.82;18.43;1;1;0.09282897144328638;0.5101003906508838;0.20026427049580023
CHEMBL3895540;504.75;1.0;4.75;CN([C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)S(=O)(=O)c1cccs1;9.52;18.87;1;1;0.11456297521109197;0.5382960516206171;0.20504540337795715
CHEMBL3946995;438.6;0.0;4.39;O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1;5.0;11.399908800729593;1;0;0.0966320155049266;0.525608004184237;0.12387381550172354
CHEMBL5816312;423.49;0.0;3.9;O=C1NCCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc21;7.98;18.85;1;1;0.09253622108073675;0.5083381618402755;0.20482807915604093
CHEMBL4758402;403.48;0.0;2.95;O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)cc1;7.02;17.4;1;1;0.08711220741905316;0.47485581443871716;0.18907207306711468
CHEMBL4760655;469.99;0.0;4.62;O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2cc(Cl)ccc2c1;8.59;18.28;1;1;0.10514075057940174;0.5337142567130354;0.19863433883142856
CHEMBL4793608;441.58;0.0;4.03;O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12;7.7;17.44;1;1;0.09743978965344319;0.5129199567478571;0.18950672151094716
CHEMBL4782149;441.58;0.0;4.03;O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12;7.36;16.67;1;1;0.09743978965344319;0.5129199567478571;0.18113973896717256
CHEMBL5938719;519.74;1.0;4.09;CC(C)(C)c1nc(C2CC2)cc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4)CC3)CC2)n1;6.29;12.1;1;1;0.11862624181722077;0.5150346313205871;0.1314811542593154
CHEMBL3323003;429.53;0.0;2.61;O=C(NCCCCN1CCN(c2ncnc3ccccc23)CC1)c1cn2ccccc2n1;5.95;13.84;1;0;0.09417345458981065;0.4628726585265805;0.15038836156602686
CHEMBL2028019;427.42;0.0;4.34;CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1;9.309803919971486;21.78139516160097;1;1;0.09360150712223682;0.5238457753736288;0.2366812377872366
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;9.16;20.44;1;1;0.09928574332840896;0.5421729550039555;0.22210535479838073
CHEMBL4865434;354.88;0.0;3.22;CCCN1CCC[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC;9.16;25.82;1;1;0.07393844110431941;0.48437185001600214;0.2805655704938449
CHEMBL4850300;544.05;1.0;4.05;CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNC(=O)c3cc4ccccc4o3)CN2)c1O;8.64;15.88;1;1;0.12521583562609273;0.5136248482721004;0.1725554322014817
CHEMBL1089881;548.58;1.0;3.71;O=C(CNC(=O)c1cccc(C(F)(F)F)c1)N[C@@H]1CCN(CCC2CCN(C(=O)c3ccccc3F)CC2)C1;5.0;9.114440920193955;1;0;0.12644376075789815;0.5016416923599638;0.0990394390591271
CHEMBL43359;379.5;0.0;4.55;CCCN(CCC)C1COc2c(cccc2C(=O)c2ccc(C(C)=O)cc2)C1;6.0;15.810276679841897;1;1;0.08061206510984914;0.5312471363781838;0.17179780388634291
CHEMBL108637;411.55;0.0;4.2;O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)Cc1ccccc1-2;6.08;14.78;1;1;0.08929970318366019;0.5189115347039255;0.16060259999608936
CHEMBL1081587;481.52;0.0;4.69;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)c(C(F)(F)F)c3)C2)n1C;7.5;15.575677022761257;2;1;0.10826613176476964;0.5361813770478872;0.16924859448949975
CHEMBL6042855;392.53;0.0;3.65;O=C1c2ncccc2CCC1CCN1CCN(c2nsc3ccccc23)CC1;6.68;17.03;1;1;0.08414404402098043;0.4995270177872338;0.18505157496166458
CHEMBL6032614;392.5;0.0;3.97;Cn1ncc2c1CCCC(CCN1CCC(c3noc4ccccc34)CC1)C2=O;6.99;17.8;1;1;0.08413591206646516;0.5108052821751271;0.19341855750543918
CHEMBL5761193;409.56;0.0;3.38;Cn1ncc2c1CCCC(CCN1CCN(c3nsc4ccccc34)CC1)C2=O;7.0;17.1;1;1;0.08876028353414743;0.4900109822099488;0.18581220973837134
CHEMBL6053631;381.44;0.0;1.94;Cc1noc2c1C(=O)N(CCN1CCN(c3noc4ccccc34)CC1)CC2;4.31;11.3;1;0;0.08113793150183646;0.4392587924644289;0.12278818538266645
CHEMBL5937360;395.44;0.0;2.18;O=C1c2ncccc2CCN1CCN1CCN(c2noc3cc(F)ccc23)CC1;5.77;14.59;1;0;0.0849328436089614;0.44771749075534883;0.15853801988788524
CHEMBL140594;350.85;0.0;4.02;N#Cc1ccc2[nH]c(CN3CCN(c4ccc(Cl)cc4)CC3)cc2c1;5.1;14.54;1;0;0.07284604854776845;0.5125675109857355;0.15799470933309467
CHEMBL5810433;501.65;1.0;4.96;Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc(CCC(F)F)nc5C4)CC3)cccc2n1;6.55;13.06;1;1;0.11372267324451431;0.5456974126251721;0.14191271691129415
CHEMBL5926122;535.64;1.0;4.75;Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5nc(OCC(F)(F)F)sc5CC4)CC3)cccc2n1;5.92;11.05;1;0;0.12293617771031266;0.5382960516206171;0.12007163260871365
CHEMBL5939540;499.63;0.0;3.26;CC(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C(C)C)CC3)CC2)cc(C(F)(F)F)n1;6.9;13.82;1;1;0.11317512164048628;0.4857816330644888;0.15017103734411064
CHEMBL1080846;464.42;0.0;4.84;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)c(Cl)c3)C2)n1C;5.8;12.488695577279186;2;0;0.10363091769106704;0.5414680634797121;0.1357048024540392
CHEMBL1081587;481.52;0.0;4.69;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)c(C(F)(F)F)c3)C2)n1C;6.0;12.460541618209005;2;1;0.10826613176476964;0.5361813770478872;0.1353988755915998
CHEMBL1081869;427.55;0.0;3.98;Cc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)c(F)c1;6.2;14.501227926558297;2;1;0.09363674559180299;0.5111577279372488;0.15757340379845486
CHEMBL1079837;425.56;0.0;3.54;COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1;6.9;16.21392988062788;2;1;0.09309732594229023;0.49565011440389545;0.17618398477558328
CHEMBL1079938;481.52;0.0;4.69;Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(C(F)(F)F)c3F)C2)n1C;6.9;14.329622860940356;2;1;0.10826613176476964;0.5361813770478872;0.15570870693033978
CHEMBL1202215;407.78;0.0;4.27;Br.Clc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1;8.3;25.4;1;1;0.08827778756624154;0.5213786550387771;0.2760017618336042
CHEMBL5751323;417.51;0.0;3.47;Cc1ncoc1-c1nnc(SCCCN2CCO[C@@H](c3ccc(F)cc3)C2)n1C;5.0;11.975761059615339;1;0;0.09091525148069338;0.4931829940690438;0.13013114770677575
CHEMBL5852144;467.52;0.0;4.35;Cc1ncoc1-c1nnc(SCCCN2CCO[C@H](c3ccc(C(F)(F)F)cc3)C2)n1C;5.64;12.06;1;0;0.1044712196576447;0.5241982211357504;0.13104650581548294
CHEMBL3764739;465.55;0.0;4.4;Cn1cccc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C;5.18;11.13;1;0;0.10393722131114212;0.5259604499463588;0.12094092949637855
CHEMBL3765267;504.58;2.0;5.26;CC(=O)c1ccc(-c2nnc(SCCCN3CCOC(c4ccc(C(F)(F)F)cc4)C3)n2C)cc1;4.65;9.22;1;0;0.11451689413550546;0.556270785488822;0.10018646630337917
CHEMBL4860528;326.47;0.0;1.77;CCCCCNC(=O)/N=C(\N)NCCCc1sc(N)nc1C;5.98;18.317150120991208;2;0;0.06623748017836087;0.43326721450836053;0.19903801988835393
CHEMBL4848815;388.54;0.0;2.77;CCC(CNC(=O)/N=C(\N)NCCCc1sc(N)nc1C)c1ccccc1;5.95;15.3137386112112;2;0;0.08306249407044983;0.4685117907205272;0.16640231641549538
CHEMBL160998;412.54;0.0;4.73;N#Cc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)c3cc4ccccc4[nH]3)CC1)C2;5.6;13.57;1;0;0.08956805768266403;0.5375911600963738;0.14745448457015783
CHEMBL264394;446.96;1.0;6.39;Cc1noc(-c2ccc(CSc3nc4ccccc4n3Cc3ccc(Cl)cc3)cc2)n1;6.51;14.56;1;1;0.09889812016318121;0.5960971566085703;0.15821203355501093
CHEMBL29410;506.09;2.0;5.35;COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCCCC2C1;6.4;12.65;1;1;0.11492620251277393;0.559442797347917;0.13745757036201156
CHEMBL1202206;472.25;0.0;4.93;Br.COc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1;8.15;20.84;1;1;0.1057533578195519;0.5446400753388071;0.2264518392367052
CHEMBL1087872;477.56;0.0;3.0;CS(=O)(=O)Nc1cc(OCCN2CCC(Oc3ccc4c(c3)NC(=O)CC4)CC2)ccc1F;8.05;16.85;1;1;0.10719271376875432;0.4766180432493255;0.18309565696441857
CHEMBL609317;291.39;0.0;3.76;CC1Cc2ccc3c(c2O1)-c1cccc2c1[C@@H](C3)N(C)CC2;5.0;17.15913380692543;1;0;0.05672851469850777;0.5034039211705721;0.18645477016732198
CHEMBL608728;291.39;0.0;4.0;C=CCOc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3;5.0;17.15913380692543;1;0;0.05672851469850777;0.5118626194614921;0.18645477016732198
CHEMBL596802;281.42;0.0;2.68;CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1;4.76;16.9;1;0;0.05402599514793381;0.4653397788614322;0.18363896751920908
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;8.59;19.15;1;1;0.09928574332840896;0.5421729550039555;0.20808794248478427
CHEMBL88365;268.36;0.0;2.71;Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1;8.34;31.07;1;1;0.050485884282287244;0.46639711614779716;0.33761317874685365
CHEMBL592377;267.37;0.0;3.77;Oc1cccc(C2CCN(Cc3ccccc3)CC2)c1;7.46;27.89;1;1;0.05021752978328341;0.5037563669326938;0.3030586274621741
CHEMBL596527;362.5;0.0;4.56;Cn1c(CN2CCC(c3nsc4ccccc34)CC2)nc2ccccc21;7.1;19.586206896551722;2;1;0.07600395755119742;0.5315995821403054;0.21282785870416396
CHEMBL595608;374.41;0.0;3.91;Cn1c(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)nc2ccccc21;5.0;13.354344168157901;2;0;0.07923234349375873;0.5086906076023971;0.14511112277731883
CHEMBL64288;428.33;0.0;4.43;COc1ccc(Br)cc1-c1nc(CN2CCN(c3ccccc3)CC2)co1;6.48;15.13;1;1;0.09384817640919994;0.5270177872327237;0.1644057738796233
CHEMBL3091687;364.54;0.0;3.21;NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21;5.24;14.39;1;0;0.07655693045823564;0.48401940425388046;0.15636477766872303
CHEMBL518924;349.48;0.0;3.58;NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21;5.39;15.41;1;0;0.07247468929157122;0.4970598974523821;0.16744831298645044
CHEMBL4873127;425.36;0.0;3.82;CCCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1;6.3;14.8;1;1;0.09304311291218843;0.5055185957433022;0.16081992421800562
CHEMBL5190788;459.43;0.0;3.59;N#Cc1cccnc1N1CCN(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1;7.823908740944319;17.029599157530676;2;1;0.1022783025900275;0.4974123432145038;0.1850472193227767
CHEMBL5182877;420.56;0.0;2.3;COc1ccccc1N1CCN(CCCN2CCN(c3ncccc3C#N)CC2)CC1;8.045757490560675;19.13105737721294;2;1;0.0917420001897456;0.45194683990080886;0.20788210794687176
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;9.52;21.24;1;1;0.09928574332840896;0.5421729550039555;0.23079832367502964
CHEMBL2028019;427.42;0.0;4.34;CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1;9.3;21.76;1;1;0.09360150712223682;0.5238457753736288;0.2364487534448515
CHEMBL1946254;399.99;1.0;5.48;Clc1ccc(N2CCCN(CCCCc3nc4ccccc4s3)CC2)cc1;6.59;16.47;1;1;0.08616619004377701;0.5640245922554987;0.17896649674801027
CHEMBL2037523;308.45;0.0;4.63;c1ccc2c(c1)CN(CCCCc1nc3ccccc3s1)C2;6.0;19.47;1;1;0.06135288616619003;0.5340667024751571;0.21156513003544386
CHEMBL2037527;336.46;0.0;4.67;O=C(CCCCN1Cc2ccccc2C1)c1nc2ccccc2s1;5.53;16.44;1;0;0.06894542103194501;0.5354764855236438;0.17864051041513596
CHEMBL1807870;482.07;0.0;3.53;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1;6.0;12.45;1;1;0.10841521759754956;0.4952976686417738;0.1352843281428493
CHEMBL2037529;381.51;0.0;3.26;O=C(CCCCN1CCN(c2ncccn2)CC1)c1nc2ccccc2s1;6.3;16.5;1;1;0.08115690606237208;0.4857816330644888;0.17929248308088463
CHEMBL1807874;445.59;0.0;2.5;CN(CCOCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)CCc1ccccc1;5.6;12.57;1;0;0.09852676090698398;0.4589957551432422;0.13658827347434666
CHEMBL5429491;395.48;0.0;3.03;O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1n[nH]c2ccccc12;7.58;19.16;1;1;0.08494368621498177;0.4776753805356905;0.20819660459574238
CHEMBL5411002;395.48;0.0;3.03;O=C(NCCCCN1CCN(c2cccc(F)c2)CC1)c1n[nH]c2ccccc12;7.12;18.0;1;1;0.08494368621498177;0.4776753805356905;0.19559179972460142
CHEMBL5202417;571.24;1.0;3.400640000000002;COc1ccccc1N1CCN(CCCCNC2=CC=CC3=[N+]4[N+](=Cc5c(C)cc(C)n5[B-]4(F)F)[B-](F)(F)N23)CC1;7.09;12.41;1;1;0.1325860970684304;0.490738430262968;0.13484967969901687
CHEMBL5204696;593.25;1.0;3.937000000000003;COc1ccccc1N1CCN(CCCCNC2=CC=CC3=[N+]4[N+](=Cc5cc6ccccc6n5[B-]4(F)F)[B-](F)(F)N23)CC1;6.74;11.36;1;1;0.13855224103113184;0.5096422111601258;0.1234401580484151
CHEMBL5171776;610.11;1.0;4.698840000000003;Cc1cc(C)n2c1C=[N+]1[N+](=C3C=CC=C(NCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)N3[B-]1(F)F)[B-]2(F)F;6.48;10.63;1;1;0.1431223994687123;0.5364929391016028;0.11550782394847295
CHEMBL5880657;493.66;1.0;5.37;Cn1c(-c2ccccc2)nc2c1CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ncccc34)CC1)C2;6.3;12.76;1;1;0.11155686269194799;0.5601476888721604;0.13865285358255078
CHEMBL5770832;484.64;0.0;4.22;Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4sc(OCC(F)F)nc4C3)CC2)s1;6.43;13.27;1;1;0.10911185503435748;0.5196164262281687;0.14419462124141447
CHEMBL1813592;529.59;0.0;3.57;COc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)c(OC)c1.O=C(O)C(=O)O;7.6;17.28;1;1;0.12129623354973366;0.4967074516902604;0.18776812773561738
CHEMBL1112;448.39;0.0;4.86;O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1;9.0;20.07;1;1;0.09928574332840896;0.5421729550039555;0.21808485669293057
CHEMBL5274482;443.42;0.0;3.27;CN(CC(=O)NC(C)(C)C)C(=O)CCCN1CCN(c2cccc(Cl)c2Cl)CC1;5.81;13.1;1;0;0.09793854953037961;0.48613407882661047;0.14234736535512657
CHEMBL5281787;554.57;2.0;6.21;Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)c1C(=O)NC1CCCCC1;5.76;10.39;1;0;0.12806744100944661;0.5897531328903803;0.11289993328547826
CHEMBL3188597;389.46;0.0;3.03;O=C(O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1;4.0;10.270631130282956;2;0;0.08331187400891803;0.4776753805356905;0.11160284594886448
CHEMBL3480577;322.41;0.0;3.81;Cc1ccc2nc(CNCCCOc3ccccc3)cc(O)c2c1;5.0;15.50820383983127;1;0;0.06513695566729463;0.5051661499811805;0.16851541664047623
CHEMBL4759492;438.55;0.0;3.3;Cn1ccc2cc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)ccc21;9.03;20.59;1;1;0.09661846224740116;0.48719141611297545;0.2237352864627524
CHEMBL4750587;437.92;0.0;3.61;O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)c(Cl)c1;6.77;15.46;1;1;0.09644769120258054;0.49811723473874714;0.167991623541241
CHEMBL4742856;438.55;0.0;3.3;Cn1ccc2c(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)cccc21;8.04;18.33;1;1;0.09661846224740116;0.48719141611297545;0.1991776493862191
CHEMBL132575;264.41;0.0;3.97;CCCN(CCC)C1CCC2=C(CCC/C2=N\O)C1;5.65;21.36832948829469;2;0;0.049415176937777;0.5108052821751271;0.2321927789846572
CHEMBL3775243;496.6;0.0;3.36;Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1N1CCOCC1;6.7;13.49;1;1;0.11235379423444423;0.48930609068570546;0.14658518768249296
CHEMBL3775482;492.57;0.0;4.49;Cc1cc(-c2nnc(SCCCN3CC4CCN(c5ccc(C(F)(F)F)cc5)C4C3)n2C)on1;6.8;13.81;1;1;0.11126140167789327;0.5291324618054538;0.15006237523315252
CHEMBL3774911;507.56;1.0;4.12;Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4C(F)(F)F)C3C2)nnc1-c1cnccn1;5.9;11.62;1;0;0.11532466828402206;0.5160919686069521;0.12626537293332601
CHEMBL3774591;457.55;0.0;3.24;Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4F)C3C2)nnc1-c1cnccn1;6.4;13.99;1;1;0.10176870010707073;0.4850767415402455;0.15201829323039853
CHEMBL3775631;446.58;0.0;2.84;Cn1c(SCCCN2CC3CCN(c4ccccc4C#N)C3C2)nnc1-c1cnccn1;6.7;15.0;1;1;0.09879511540598782;0.4709789110553788;0.16299316643716785
CHEMBL3775667;446.58;0.0;2.84;Cn1c(SCCCN2CC3CCN(c4cccc(C#N)c4)C3C2)nnc1-c1cnccn1;7.0;15.67;1;1;0.09879511540598782;0.4709789110553788;0.17027352787136132
